# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:k_modes[0] 14:mu_t 15:k_t 16:S 17:massf[0]-N2 18:massf[1]-N 19:dt_chem 20:u 21:T 22:u_modes[0] 23:T_modes[0] 24:dt_therm
-3.395531783740933507e-03 9.480979393624428247e-04 0.000000000000000000e+00 1.668485986906611740e-07 2.361956204691305003e-02 1.661349392843697217e+02 4.540044192861956418e+01 0.000000000000000000e+00 5.706118908616785484e+04 1.760407273993389936e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.972180820750442765e-01 1.027819179249558207e-01 2.280392807159730262e-07 8.734560827540846542e+06 7.380886092643377197e+03 1.876778847068579169e+06 7.514990358041040054e+03 2.280392807159730262e-07
-3.143413893853763425e-03 9.383398609534171226e-04 0.000000000000000000e+00 1.651305887430395219e-07 2.371917415481826150e-02 1.541223518187872514e+02 4.428384247600478574e+01 0.000000000000000000e+00 5.708114418903399928e+04 1.757901015954906825e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.943920843943594656e-01 1.056079156056405066e-01 2.280392807159730262e-07 8.796873826389180496e+06 7.333666041446782401e+03 1.852542607220815727e+06 7.460503242659931857e+03 2.280392807159730262e-07
-2.891296051214777875e-03 9.285817843731121891e-04 0.000000000000000000e+00 1.634125787954163609e-07 2.384392292915629707e-02 1.408846070731287341e+02 4.332725562432172239e+01 0.000000000000000000e+00 5.712612130126821285e+04 1.754719539471543385e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.925325405485284858e-01 1.074674594514715142e-01 2.280392807159730262e-07 8.827388828766481951e+06 7.288786288281726229e+03 1.830244747009316925e+06 7.408420055823438815e+03 2.280392807159730262e-07
-2.639178257329975307e-03 9.188237096798034572e-04 0.000000000000000000e+00 1.616945688477957146e-07 2.396825782688871004e-02 1.286385475154534959e+02 4.327339371829175718e+01 0.000000000000000000e+00 5.714491593484146142e+04 1.751189592773269624e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.907296323184836773e-01 1.092703676815163921e-01 2.280392807159730262e-07 8.854144627456605434e+06 7.241572470992173294e+03 1.807179674319163663e+06 7.353928532926266598e+03 2.280392807159730262e-07
-2.387060513770136120e-03 9.090656369342985143e-04 0.000000000000000000e+00 1.599765589001721566e-07 2.410369001015952653e-02 1.160349444303810742e+02 4.272104794031961461e+01 0.000000000000000000e+00 5.717925187453417311e+04 1.747614860044219085e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.883699763084025314e-01 1.116300236915975380e-01 2.280392807159730262e-07 8.896814636101290584e+06 7.189916223007212466e+03 1.782650521036867518e+06 7.296615644660299949e+03 2.280392807159730262e-07
-2.134942822174164603e-03 8.993075662000241631e-04 0.000000000000000000e+00 1.582585489525503985e-07 2.422187572352366841e-02 1.035856254022186249e+02 4.193254372695029986e+01 0.000000000000000000e+00 5.719843318001748412e+04 1.744494247396085939e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.856546370093135723e-01 1.143453629906865249e-01 2.280392807159730262e-07 8.952946183201165870e+06 7.139794521668589368e+03 1.758366333578088554e+06 7.240403775751432477e+03 2.280392807159730262e-07
-1.882825184252961276e-03 8.895494975431984851e-04 0.000000000000000000e+00 1.565405390049275552e-07 2.434653540562157700e-02 9.129709384598162103e+01 4.122920462964433597e+01 0.000000000000000000e+00 5.721823829692145227e+04 1.741143475369914086e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.831559264940866960e-01 1.168440735059133040e-01 2.280392807159730262e-07 9.001623405729562044e+06 7.089799154565608660e+03 1.734447455808607861e+06 7.184286986900486227e+03 2.280392807159730262e-07
-1.630707601793358105e-03 8.797914310329838210e-04 0.000000000000000000e+00 1.548225290573066971e-07 2.447727360047015355e-02 7.905881104370489254e+01 4.061125112141620264e+01 0.000000000000000000e+00 5.723128213288478582e+04 1.737511133828408902e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.806895068637911050e-01 1.193104931362087839e-01 2.280392807159730262e-07 9.047771013387555256e+06 7.037996078295034749e+03 1.709932892411077628e+06 7.126189156506772633e+03 2.280392807159730262e-07
-1.378590076662381805e-03 8.700333667416414868e-04 0.000000000000000000e+00 1.531045191096831656e-07 2.461927582167577899e-02 6.693586825219541936e+01 4.016749045634880844e+01 0.000000000000000000e+00 5.725192688446425018e+04 1.733678381195773454e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.780074816150590378e-01 1.219925183849409761e-01 2.280392807159730262e-07 9.099071314355762675e+06 6.983192846376137823e+03 1.684197712098140037e+06 7.065031447589337404e+03 2.280392807159730262e-07
-1.126472610811814863e-03 8.602753047447127266e-04 0.000000000000000000e+00 1.513865091620620163e-07 2.476038822649113263e-02 5.461035588415239062e+01 3.964913331758949511e+01 0.000000000000000000e+00 5.725329998192431231e+04 1.729684215653431011e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.750442952693948673e-01 1.249557047306051466e-01 2.280392807159730262e-07 9.157696881624072790e+06 6.925271656330683982e+03 1.657026159994967980e+06 7.000352845910991164e+03 2.280392807159730262e-07
-8.743552062830543857e-04 8.505172451212095327e-04 0.000000000000000000e+00 1.496684992144388554e-07 2.492678920715297661e-02 4.297842057267688887e+01 3.918483980451812698e+01 0.000000000000000000e+00 5.729158519718829484e+04 1.725511414225896715e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.715765915881160675e-01 1.284234084118840158e-01 2.280392807159730262e-07 9.230043975001271814e+06 6.862487614187281906e+03 1.627648367591304006e+06 6.930593900305985699e+03 2.280392807159730262e-07
-6.222378652123192015e-04 8.407591879538128376e-04 0.000000000000000000e+00 1.479504892668176267e-07 2.505672617763472429e-02 3.041993798939695992e+01 3.818471072118536114e+01 0.000000000000000000e+00 5.722930667975312826e+04 1.721295771270203659e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.672486698143991868e-01 1.327513301856008410e-01 2.280392807159730262e-07 9.327327569465966895e+06 6.793424283208800261e+03 1.594994750375600532e+06 6.853685138714452478e+03 2.280392807159730262e-07
-3.701205898362153386e-04 8.310011333290892458e-04 0.000000000000000000e+00 1.462324793191944128e-07 2.526216555607547001e-02 2.113758382279789316e+01 3.692627974437764493e+01 0.000000000000000000e+00 5.732848144214598142e+04 1.717297131980199310e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.611359660332834620e-01 1.388640339667166212e-01 2.280392807159730262e-07 9.478111999029241502e+06 6.713626025785960337e+03 1.556441686091562035e+06 6.764744681403724826e+03 2.280392807159730262e-07
-1.180033824977064157e-04 8.212430813377213186e-04 0.000000000000000000e+00 1.445144693715732900e-07 2.534177984181428672e-02 6.128182847688260715e+00 3.756288191327161741e+01 0.000000000000000000e+00 5.732862385095180798e+04 1.717938852178735033e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.441515865696672671e-01 1.558484134303327329e-01 2.280392807159730262e-07 9.974590014678748325e+06 6.594208647955527340e+03 1.492214880945377052e+06 6.633168263299087812e+03 2.280392807159730262e-07
