pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T vel.x vel.y vel.z mu a Re y+ tau_wall.x tau_wall.y tau_wall.z q_total q_cond q_diff
-3.5109606494195442e-03 5.5876618640607160e-03 0.0000000000000000e+00 5.3203207651533879e-01 -8.4672419922828290e-01 0.0000000000000000e+00 1.1821681471524971e-06 6.6819147014220310e-06 1 1.6381026805481563e+03 1.9275750996895546e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2104540177170321e+02 2.9668355131723150e+00 3.9400860967284967e-01 2.0704673448413774e+02 1.2348764305278490e+02 0.0000000000000000e+00 -7.7859562326857436e+05 -7.7859562326857436e+05 0.0000000000000000e+00
-3.3300633970377281e-03 5.6973228415248267e-03 0.0000000000000000e+00 5.0461988070034069e-01 -8.6334163342327808e-01 0.0000000000000000e+00 1.2053688557310622e-06 6.9283081733509055e-06 1 1.5377731086002491e+03 1.8095160873054329e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2042356335323603e+02 2.8835600475455663e+00 3.9454933358828093e-01 2.0986948673945631e+02 1.1543165107434614e+02 0.0000000000000000e+00 -7.4691529159063986e+05 -7.4691529159063986e+05 0.0000000000000000e+00
-3.1457442794077519e-03 5.8011294346380846e-03 0.0000000000000000e+00 4.7668915384632432e-01 -8.7907192572921777e-01 0.0000000000000000e+00 1.2273309663290922e-06 7.1831792339213165e-06 1 1.4409268892360446e+03 1.6955559777456067e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1980118303120139e+02 2.7972082392529103e+00 3.9438966716119728e-01 2.1211531411222433e+02 1.0707293545685825e+02 0.0000000000000000e+00 -7.1646426394933008e+05 -7.1646426394933008e+05 0.0000000000000000e+00
-2.9581926968826992e-03 5.8989749751088829e-03 0.0000000000000000e+00 4.4826859666320440e-01 -8.9389891220741602e-01 0.0000000000000000e+00 1.2480319113933430e-06 7.4464884088973256e-06 1 1.3480593829542743e+03 1.5862776676587798e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1913379358943229e+02 2.7085428547946861e+00 3.9349702371737078e-01 2.1365166967514193e+02 9.8500035429388959e+01 0.0000000000000000e+00 -6.8688921777634590e+05 -6.8688921777634590e+05 0.0000000000000000e+00
-2.7676013713918424e-03 5.9907589200301637e-03 0.0000000000000000e+00 4.1938741319465084e-01 -9.0780735712699490e-01 0.0000000000000000e+00 1.2674504193033896e-06 7.7181797613679865e-06 1 1.2595173368037592e+03 1.4820891784621291e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1839520411587955e+02 2.6183531929421737e+00 3.9186263022944834e-01 2.1438822314298665e+02 8.9822369776605100e+01 0.0000000000000000e+00 -6.5799245888746937e+05 -6.5799245888746937e+05 0.0000000000000000e+00
-2.5741661484058346e-03 6.0763869551940519e-03 0.0000000000000000e+00 3.9007528080904708e-01 -9.2078296862058828e-01 0.0000000000000000e+00 1.2855665362297022e-06 7.9981798442664783e-06 1 1.1755039341291676e+03 1.3832295984377902e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1756496739229806e+02 2.5273291086106400e+00 3.8948107792720454e-01 2.1427128887535864e+02 8.1123422701435985e+01 0.0000000000000000e+00 -6.2962822095165856e+05 -6.2962822095165856e+05 0.0000000000000000e+00
-2.3780857956922498e-03 6.1557710920060807e-03 0.0000000000000000e+00 3.6036231970385696e-01 -9.3281241337026344e-01 0.0000000000000000e+00 1.3023616466375067e-06 8.2863966656953887e-06 1 1.0961036650447281e+03 1.2897983481179988e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1662861487861812e+02 2.4360653553169942e+00 3.8635888725861056e-01 2.1327811368513017e+02 7.2487799527557868e+01 0.0000000000000000e+00 -6.0171138983795943e+05 -6.0171138983795943e+05 0.0000000000000000e+00
-2.1795617990682642e-03 6.2288297578994151e-03 0.0000000000000000e+00 3.3027906195516243e-01 -9.4388333030836924e-01 0.0000000000000000e+00 1.3178184924155150e-06 8.5827186701789706e-06 1 1.0213357918546617e+03 1.2018180936874944e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1557483480906279e+02 2.3451204916623873e+00 3.8251144777815466e-01 2.1140532030280755e+02 6.3997056011875131e+01 0.0000000000000000e+00 -5.7418865505939710e+05 -5.7418865505939710e+05 0.0000000000000000e+00
-1.9787981553603569e-03 6.2954878801561864e-03 0.0000000000000000e+00 2.9985642014391750e-01 -9.5398434331936210e-01 0.0000000000000000e+00 1.3319211906098880e-06 8.8870137389787045e-06 1 9.5117771064804981e+02 1.1192622368527999e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1439611350404454e+02 2.2550474351357113e+00 3.7796213671871337e-01 2.0866236334710030e+02 5.5734000148550344e+01 0.0000000000000000e+00 -5.4703989387195499e+05 -5.4703989387195499e+05 0.0000000000000000e+00
-1.7760011627837827e-03 6.3556769630497764e-03 0.0000000000000000e+00 2.6912565559107299e-01 -9.6310507292957148e-01 0.0000000000000000e+00 1.3446552497448524e-06 9.1991282125902583e-06 1 8.8560203887245143e+02 1.0420985562355625e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1308614043878373e+02 2.1664486290940888e+00 3.7274219817740267e-01 2.0506254269385315e+02 4.7788525951056926e+01 0.0000000000000000e+00 -5.2025551950907335e+05 -5.2025551950907335e+05 0.0000000000000000e+00
