0.46 0.002857439806193 0.048059597864681 0.5546875 -0.3828125 0.0060181675375199 0.21922499370437 0.9296875 0.5390625
0.47 0.0023696883673871 0.039458791093483 0.2578125 -0.6328125 0.005757112218735 0.19864236983454 0.1640625 -0.5703125
0.48 0.0019073031884082 0.030392712568571 0.8359375 -0.3671875 0.004887513589343 0.17433505834619 0.1484375 -0.5703125
0.49 0.0012636048518766 0.020729178410802 0.4296875 0.3671875 0.0051363855383373 0.14397631197805 0.1796875 -0.5546875
0.5 0.00093689564498872 0.012796020692053 0.3046875 -0.3359375 0.0038760067444754 0.11311949740011 0.8203125 -0.4453125
0.51 0.0010213352749677 0.01232620593989 0.4921875 -0.6640625 0.0034599964223374 0.11102344770313 0.1796875 -0.5546875
0.52 0.00083276434564095 0.012318642882449 0.3515625 -0.6484375 0.0035799706013927 0.11098938184551 0.1796875 -0.5546875
0.53 0.00090166134347987 0.01228486918485 0.1015625 -0.6640625 0.0027407726261594 0.11083712908971 0.8046875 -0.4453125
0.54 0.00081232508061674 0.010827576819643 0.1015625 -0.3359375 0.0032553583609935 0.10405564290149 0.6484375 -0.5390625
0.55 0.0009689531991247 0.013779343779057 0.2734375 -0.3359375 0.003966583031274 0.11738544960538 0.5234375 -0.5859375
0.56 0.00075083996050426 0.011177667669241 0.4921875 -0.3203125 0.0050323522182697 0.10572448944895 0.9296875 0.5234375
0.57 0.00052325680143829 0.0091131673170295 0.5859375 -0.3203125 0.0067523909526289 0.095462910688023 0.0390625 0.4921875
0.58 0.00067506651458899 0.011548819821991 0.8046875 -0.3203125 0.0078958794314516 0.10746543547574 0.0390625 0.4921875
0.59 0.00078207247616262 0.012536769364206 0.5703125 -0.3671875 0.0090588196374047 0.11196771572291 0.9140625 0.5234375
0.6 0.00083004054484197 0.012526732335259 0.5859375 -0.3828125 0.0094080611897784 0.11192288566356 0.0859375 0.4765625
0.61 0.00045359027011243 0.0085742806284056 0.6015625 -0.3828125 0.0093997716911811 0.092597411564285 0.9453125 0.5078125
0.62 0.00021661095000211 0.0045150718530229 0.5859375 -0.3828125 0.010388522115871 0.067194284377638 0.9453125 0.5078125
0.63 0.00025025286909752 0.0040981478156518 0.6953125 0.6953125 0.011546335739902 0.064016777610653 0.9453125 0.5078125
0.64 0.00026155409670959 0.0044252063266262 0.4921875 -0.6015625 0.01267434558481 0.066522224306063 0.9453125 0.5078125
0.65 0.00032622432679469 0.004364734058047 0.6640625 -0.3671875 0.013833947448161 0.066066133972309 0.9453125 0.5078125
0.66 0.00021701496587057 0.0037358131628139 0.7109375 -0.3671875 0.014479498671301 0.061121298765765 0.9453125 0.5078125
0.67 0.0002551908603034 0.0034954960254889 0.6171875 -0.5859375 0.014639901221551 0.059122720044741 0.9453125 0.5078125
0.68 0.00028834350070396 0.0049379604475145 0.7734375 -0.3515625 0.014253124148603 0.070270622933872 0.0546875 0.4921875
0.69 0.0002961312902893 0.0056160506020058 0.9765625 -0.3359375 0.013916496231824 0.074940313596928 0.0546875 0.4921875
0.7 0.00029018128414872 0.0050260534411403 0.1640625 -0.3203125 0.013744326727446 0.070894664405301 0.9453125 0.5078125
0.71 0.00026170392752438 0.0048282703143476 0.6640625 -0.5859375 0.013413262202234 0.069485756197566 0.0546875 0.4921875
0.72 0.00044267799562055 0.0077532897971369 0.4921875 -0.3828125 0.012478829100613 0.088052767118001 0.0546875 0.4921875
0.73 0.00060878141691682 0.0088894333784707 0.4765625 -0.6171875 0.011511484624586 0.094283791706055 0.0546875 0.4921875
0.74 0.00050760329354258 0.0088250424285612 0.3515625 -0.6328125 0.010551194756916 0.093941696964453 0.0546875 0.4921875
0.75 0.00041270642447859 0.0070377069526159 0.6953125 -0.5859375 0.009146928870795 0.083891042147633 0.0546875 0.4921875
0.76 0.00060827223090913 0.0096760101579081 0.6015625 -0.3671875 0.00817398555153 0.09836671265173 0.0546875 0.4921875
0.77 0.00059775537590316 0.0096961699855943 0.6015625 -0.6015625 0.0067701459390475 0.09846913214604 0.0546875 0.4921875
0.78 0.0006548752223694 0.011092645209959 0.3828125 -0.6328125 0.0063182822567808 0.1053216274559 0.0546875 0.4921875
0.79 0.00063985388714735 0.011585287348705 0.9453125 0.3984375 0.0055768070240706 0.10763497270267 0.0546875 0.4921875
0.8 0.00077516060619344 0.013667867197093 0.6171875 -0.3671875 0.0052747995416741 0.11690965399441 0.0546875 0.4921875
0.81 0.00067487780208727 0.013083365897059 0.6953125 -0.5859375 0.004955033237059 0.11438254192428 0.0546875 0.4921875
0.82 0.00075204006520709 0.012226403679046 0.6015625 -0.6015625 0.0050649429774078 0.11057306941134 0.0546875 0.4921875
0.83 0.0007517251415942 0.01190293044383 0.3203125 -0.4140625 0.0046312200917268 0.10910055198682 0.9453125 0.5078125
0.84 0.00077018287266974 0.014306840746977 0.9921875 0.3984375 0.0046783723658521 0.11961120661116 0.9453125 0.5078125
0.85 0.0007642322787367 0.015062053084505 0.5078125 -0.6171875 0.0046872917360557 0.12272755633722 0.9453125 0.5078125
0.86 0.00078503562189516 0.014127105299411 0.3984375 -0.3984375 0.0048452977189213 0.11885749997123 0.9453125 0.5078125
0.87 0.00076296541785969 0.01233723071812 0.3984375 -0.3984375 0.0046718812562169 0.11107308728094 0.9453125 0.5078125
0.88 0.00077566862936913 0.013484864850042 0.3984375 -0.3984375 0.0046651885780699 0.11612435080569 0.9453125 0.5078125
0.89 0.00079588068570805 0.01371963030589 0.6171875 -0.6015625 0.0046834203573875 0.11713082560065 0.9453125 0.5078125
0.9 0.0007981108423886 0.01442094559381 0.3046875 -0.4140625 0.0049832323467432 0.12008724159464 0.9453125 0.5078125
0.91 0.00077098239754982 0.013045193937999 0.6328125 -0.6015625 0.0049824657764041 0.11421555908894 0.9453125 0.5078125
0.92 0.00071670191646259 0.012852121524214 0.6171875 -0.6015625 0.0051587575031047 0.1133671977435 0.9453125 0.5078125
0.93 0.00072818094606875 0.012184567814591 0.3828125 -0.3984375 0.0053428307264277 0.11038372984544 0.9453125 0.5078125
0.94 0.00071267164981692 0.012058288413603 0.6953125 -0.5859375 0.005753593725299 0.10981023820028 0.9453125 0.5078125
0.95 0.0006385195262454 0.010987507431812 0.3828125 -0.3984375 0.0059955264018973 0.1048213119161 0.9453125 0.5078125
0.96 0.00069244566159555 0.01150257764842 0.2890625 -0.4140625 0.0060078196899027 0.10725007062198 0.9453125 0.5078125
0.97 0.00065242206302143 0.011389406599383 0.6328125 -0.6015625 0.0060274666006898 0.10672116284684 0.9453125 0.5078125
0.98 0.00055330473436463 0.010417836616803 0.5078125 -0.3828125 0.0065063215779716 0.10206780401676 0.9453125 0.5078125
0.99 0.00056334259479639 0.0086400876813237 0.6328125 -0.6015625 0.0063888649101243 0.092952071958207 0.9453125 0.5078125
1 0.00056665672388813 0.010067798689813 0.9140625 0.6171875 0.0064149893516771 0.10033842080586 0.9453125 0.5078125
